id,logit_dry,logit_wet,prob_dry,prob_wet
caaecc4a-7390-4c8f-a721-90089fc59e44,2.2009148597717285,-2.6807334423065186,0.9924726486206055,0.007527412846684456
f4996a8a-1395-4c18-a952-fe88f93f8808,1.1097073554992676,-1.3779876232147217,0.9232746958732605,0.07672532647848129
e70412cf-1294-4f33-9b6a-400f4ff2842e,0.7114404439926147,-1.3203740119934082,0.884097158908844,0.1159028559923172
7c05863e-05db-4333-89ec-87970a8de301,1.8191747665405273,-2.498805046081543,0.9868484735488892,0.013151511549949646
a7a80b14-f1b6-42b7-9c75-42c11bbf0286,1.3239752054214478,-1.6059478521347046,0.9493060111999512,0.05069402977824211
1ded78d6-4ba4-4e62-ab2b-ee0b98eb1b3d,0.3996923565864563,-0.943907618522644,0.7930813431739807,0.2069186568260193
b08bd7d3-cb4d-4e47-a844-9ca6b639c595,1.6164450645446777,-2.3257951736450195,0.980964720249176,0.019035320729017258
2b1b6f4b-27ad-41d2-948d-b44aded5a8d1,3.0008769035339355,-3.4530904293060303,0.998428225517273,0.0015717900823801756
9081ec70-80fb-42d1-a768-27f938bfaa0b,0.568940281867981,-1.1937086582183838,0.8535411357879639,0.14645889401435852
fd7dcdc4-ba1d-40e1-bc8e-2cd7c878c490,2.7049357891082764,-3.2692203521728516,0.9974627494812012,0.0025371932424604893
08cd0d25-99c6-46c6-92d9-625f660c6032,2.259697198867798,-2.6817564964294434,0.9929064512252808,0.007093525491654873
8275f1ed-f226-4196-90fe-b5867ef555df,4.459559440612793,-4.845858097076416,0.9999090433120728,9.09219597815536e-05
5cd7ff79-e361-41ac-8f13-341349033d8b,1.7840238809585571,-2.3674254417419434,0.984502375125885,0.015497629530727863
c4fa319f-bacc-475b-b5d6-037f0c43633c,-1.9582515954971313,1.4943714141845703,0.030690735206007957,0.9693092703819275
336b6979-236f-48e2-8798-0dd4c52b99cb,1.8864468336105347,-2.5058157444000244,0.9877784848213196,0.01222149096429348
7f267445-ce8c-42eb-998f-f7acce509bef,2.6895289421081543,-3.215601921081543,0.9972819089889526,0.002718017203733325
1c7d0316-0a1b-4449-8218-89052aaa2072,1.878720760345459,-2.348479986190796,0.9856166839599609,0.014383288100361824
a63c30a9-dbcd-490f-9382-432e6003a04e,-0.41002821922302246,0.1677130162715912,0.359452486038208,0.640547513961792
c3042bee-6859-46df-96f7-b506e42670bb,0.5805572271347046,-0.9410284757614136,0.8207718729972839,0.17922812700271606
0184da46-48d7-4ade-988d-acce063d925e,3.172720432281494,-3.6785531044006348,0.998943030834198,0.0010569888399913907
53bc4adb-93b7-4c3b-9655-d2edcca2dec4,2.1995582580566406,-2.555799722671509,0.9914679527282715,0.008532042615115643
f0c8cf1f-a5f2-44c4-9786-c6e5ee35b34a,1.0003083944320679,-1.448449969291687,0.920470654964447,0.07952939718961716
c4139478-dd1e-4bfd-81bd-e08c7ad66f21,2.3859241008758545,-2.791299819946289,0.9943880438804626,0.005611978936940432
c1e33f38-4535-4060-b5c1-5c80cf856649,4.753671646118164,-5.430049896240234,0.9999622106552124,3.777891834033653e-05
afcbe3ab-0a52-49ed-9405-e721ace3f10d,2.209933280944824,-2.8649284839630127,0.9937869310379028,0.006213108543306589
493d86c4-c2ba-4561-917e-02740dc55283,2.5630991458892822,-3.1385443210601807,0.996670663356781,0.003329349448904395
fa8c65a2-963d-47c4-a8bb-ba2be056c817,4.334933757781982,-4.814337730407715,0.9998936653137207,0.0001062859664671123
bbae342f-feee-47da-9a6e-fd2a8fc4a557,4.845980644226074,-5.493020057678223,0.9999676942825317,3.234558607800864e-05
dc720b56-a65c-4c03-a845-0b99e14291d3,-0.027224844321608543,-0.3403245508670807,0.5776416659355164,0.42235827445983887
e429c7d4-9984-4382-9e4e-abc993d9fa8f,3.0807321071624756,-3.588932991027832,0.9987327456474304,0.001267215353436768
6680872e-66bb-46c8-bfc0-cffc7aa9fa00,2.283362865447998,-2.7004425525665283,0.993198573589325,0.00680137611925602
12159e82-fa1c-43fc-a48f-7317ca60bd62,2.4385266304016113,-2.853787899017334,0.9949949979782104,0.0050049289129674435
308a4f56-803f-4633-8eb9-d155a38e6799,1.6908466815948486,-2.259887933731079,0.981122612953186,0.01887734979391098
c34d4484-733e-4749-b942-aa2472de326f,2.0111351013183594,-2.3178391456604004,0.9869903922080994,0.013009579852223396
1fddfa3d-ec44-4597-9cce-91831e7d4394,2.0521860122680664,-2.3733279705047607,0.9881735444068909,0.01182651612907648
a8714337-3d61-489a-bb5e-58cd7463503e,-0.3741004168987274,-0.156775563955307,0.4458816349506378,0.5541183948516846
94cd11a7-054c-426e-b672-a2bcefd35e9f,3.5089521408081055,-3.8578410148620605,0.9993684887886047,0.0006314922356978059
4a3ddf8e-e82b-4586-81e7-23fe1c3a6bb5,0.7530848383903503,-1.4579944610595703,0.9012400507926941,0.0987599641084671
84572b41-ae78-4dba-8908-c785a9e6d014,3.8798091411590576,-4.266252040863037,0.9997101426124573,0.00028979091439396143
e698cce4-b359-41b1-9d3b-271d00da1be4,2.172799825668335,-2.650852680206299,0.9920267462730408,0.007973294705152512
9c41091e-a02c-43bd-833e-b4658cd7d306,-1.7769901752471924,1.1857155561447144,0.04913943260908127,0.9508605599403381
03274375-27c6-4a1e-bd0d-fd340cbadce8,4.428051471710205,-4.867925643920898,0.9999082088470459,9.178437903756276e-05
6a6881af-ba31-4939-b7bb-0eb5508e7d39,3.119180202484131,-3.6238012313842773,0.9988222718238831,0.0011777377221733332
ff62f726-94bc-4df0-a099-c9d26a3dd826,0.576110303401947,-0.9708491563796997,0.8244741559028625,0.17552585899829865
d0c8f686-add1-46b5-a19b-5d0dc72e5d29,3.3303632736206055,-3.9672980308532715,0.9993233680725098,0.0006766623700968921
041402e3-c0b0-4976-87dd-b5ba0b999c2f,3.991666078567505,-4.635751247406006,0.99982088804245,0.00017909453890752047
1dd9841d-b38e-4403-b9eb-a009c0419d9d,0.39757153391838074,-0.9067525267601013,0.7865618467330933,0.21343819797039032
b0292b75-9f9c-46cb-896c-482712e8f787,0.5196031332015991,-0.7278348207473755,0.7768560647964478,0.22314397990703583
595c825c-989c-4bb4-8b8c-e4fc30a63eaf,1.6888185739517212,-2.2406654357910156,0.9807250499725342,0.019274987280368805
b51cfcb2-4477-4f0f-a480-c8a8fdd247c5,5.494497299194336,-6.176430702209473,0.9999914169311523,8.53840265335748e-06
b808298b-d0ec-499a-ab56-907f48603498,2.911112070083618,-3.106257677078247,0.9975698590278625,0.0024301486555486917
8a6432b5-a245-47f2-bf0b-e8783eebfc1d,3.518893241882324,-4.0896687507629395,0.9995040893554688,0.0004959388170391321
48cbc8e3-aaaa-4491-8055-5a8b6b24eb6a,-1.3945244550704956,0.9039162993431091,0.09125218540430069,0.9087477922439575
bfe94068-9a72-441b-a409-1b9f24a53311,-0.9520755410194397,0.7376818060874939,0.1558077484369278,0.8441922068595886
91729d2a-504c-4673-8c26-7e906e4bf3b7,-0.9143442511558533,0.6417713761329651,0.1742047369480133,0.8257952332496643
08b6e2df-deb7-46a0-a91c-e5c87da3cd48,-0.0017607305198907852,-0.6408829092979431,0.6545550227165222,0.34544500708580017
6b78767f-906b-456f-b499-edfe8ddff4b7,0.7629694938659668,-1.4979491233825684,0.9055881500244141,0.09441179782152176
a1b606ce-3573-488e-b106-33d408d93c73,2.3195126056671143,-2.805180788040161,0.9940871000289917,0.0059128706343472
693b2375-db83-4f06-8d05-22b18d4e8a54,1.4593675136566162,-1.950482964515686,0.9680109620094299,0.031989023089408875
7f78ea41-c01a-4acf-8010-063e6512d708,5.393025875091553,-5.944930076599121,0.9999880790710449,1.1911963156308047e-05
96887674-4795-42c0-8d32-af5a5ce00c31,2.612532377243042,-3.1208696365356445,0.9967743754386902,0.0032256103586405516
e1526208-f2ed-4306-828b-3956e9fd0212,3.4636740684509277,-3.903038263320923,0.9993684887886047,0.0006315431674011052
e5ef338c-e9e7-41e7-ac17-7456343d2ae4,3.2893285751342773,-3.997476100921631,0.9993159770965576,0.0006840435671620071
d0d65b5c-1e56-4425-a7af-feca6c9af0fc,2.0647521018981934,-2.433143138885498,0.9889901876449585,0.011009837500751019
12cf4f6a-4fc2-41b8-a1db-8e56d0fdc144,4.392929553985596,-4.741201877593994,0.9998921155929565,0.0001079071662388742
6f36663a-92f1-4bca-92eb-1f8e714b8c72,0.8410540819168091,-1.0963565111160278,0.8740673661231995,0.12593260407447815
fbab7948-eaaf-46e7-be68-0b0e58566dad,-1.3892425298690796,1.0366231203079224,0.08122146129608154,0.9187785387039185
08b77c32-d847-4aea-94ea-0d6b5f8161ac,3.3026938438415527,-3.7929632663726807,0.9991719722747803,0.0008280096226371825
14bcbd40-f0f3-417b-ba82-9f0c1d2b551a,0.8659053444862366,-1.4094269275665283,0.9068133234977722,0.0931866466999054
c7f16490-add3-40d4-8639-52ee0e61a4ed,2.5661604404449463,-3.202347755432129,0.9968852400779724,0.0031146840192377567
e2fcfe6e-c4ad-4a9c-9115-4a77e22841e0,1.394656777381897,-2.132675886154175,0.9714555740356445,0.028544455766677856
db65d7b8-2ef5-4459-ba44-e4d7fccce851,2.0271337032318115,-2.650657892227173,0.9907861948013306,0.009213843382894993
0c06d620-9ad9-4e1d-bc8f-c05986248344,2.6379032135009766,-3.4374635219573975,0.997706413269043,0.0022935299202799797
6c98cb67-006e-4768-a8b8-1452e5611724,3.4270706176757812,-4.117828845977783,0.9994714856147766,0.0005285209626890719
2aea527e-1eb2-4032-8166-46a79d04c796,3.844313383102417,-4.30359411239624,0.999710738658905,0.00028925653896294534
ee81db0f-366e-4d00-952c-13cb2b5f218c,0.4282970428466797,-0.905911386013031,0.7915359139442444,0.20846408605575562
f148bd80-f557-450a-88f6-d162977f7736,1.8294063806533813,-2.2112765312194824,0.9827184081077576,0.017281554639339447
a0ec8ab5-9a3e-4bd5-b230-227fb3233225,1.1276696920394897,-1.4903191328048706,0.9320104122161865,0.06798963248729706
337bec18-c16e-400f-a664-8205f2349c58,3.15889835357666,-3.4592933654785156,0.9986659288406372,0.0013340623117983341
00eda355-8f40-4eac-a3d6-d9e0255fb184,4.90854024887085,-5.603088855743408,0.9999728202819824,2.7217340175411664e-05
443a6d1e-942d-4e31-a6ff-3c98527951d4,5.260476112365723,-5.726651668548584,0.9999830722808838,1.6917800166993402e-05
38067414-a337-4f13-8a0e-4371325cde15,2.365107536315918,-2.7430131435394287,0.9939888715744019,0.00601108418777585
e771fa8b-4a88-4a81-8e84-8d63a4919799,2.39453125,-3.020050287246704,0.995568573474884,0.004431476350873709
0f01765f-153a-4410-8d01-e924cb81eb54,0.44344422221183777,-0.9393426775932312,0.7994381785392761,0.2005617916584015
e51e1d1d-80b9-4fa9-a3e6-336e92dd75f4,2.378347158432007,-2.8425216674804688,0.9946263432502747,0.005373599473387003
c38351a7-9ca3-42d4-bbea-a41ddaf70ef7,2.7614543437957764,-3.481025218963623,0.9980587363243103,0.0019412513356655836
2b161669-9b7a-412d-a6e6-a98083bf35be,4.732449531555176,-5.054308891296387,0.9999438524246216,5.618759314529598e-05
b5bad593-559b-4f80-96ec-9a3f2f057b15,3.6534316539764404,-4.029278755187988,0.9995394945144653,0.000460512179415673
25abb60a-2768-4831-b5aa-76782d5c42c9,1.6938124895095825,-2.068333148956299,0.9772936701774597,0.022706283256411552
e6d927c7-babe-4657-872e-e2233bf6d406,0.2806036174297333,-0.6458272933959961,0.7163506746292114,0.28364938497543335
233347c5-3510-4ecb-b293-d8fbcabf5ae6,3.4653007984161377,-4.331377983093262,0.9995890259742737,0.000410929205827415
4098596b-b93c-4030-b241-4dae4f4a33a1,-2.7926504611968994,2.7084991931915283,0.004065480083227158,0.9959344863891602
a17c80da-3372-454f-8255-622ff0fec15e,3.075965642929077,-3.5964183807373047,0.9987362027168274,0.0012637790059670806
d6b5084f-e280-441d-b429-c8ab5abfa41c,0.6404553651809692,-0.8065118789672852,0.8095312118530273,0.19046874344348907
f86b1a4a-0b21-43bb-9023-c73cef5d342a,1.5140666961669922,-2.030880928039551,0.9719399809837341,0.02806003950536251
d64d1e69-8c52-414b-9d2e-32262ac1386a,-0.24811771512031555,-0.37013185024261475,0.5304657220840454,0.4695342481136322
738e87b5-d275-4f9e-8faf-fb00822452b2,2.413442611694336,-2.8025870323181152,0.9946005344390869,0.005399527959525585
301c48a4-a82a-4911-aea8-8c323ee27b4c,1.6967604160308838,-2.011052131652832,0.9760562181472778,0.023943757638335228
37b5ec59-03b3-46bc-ad84-1d88e7cfcfcf,3.30975079536438,-3.814621925354004,0.999195396900177,0.0008045902359299362
e2bfb4b2-879c-4da2-bb92-a32a87eabb4a,2.902921199798584,-3.3758108615875244,0.9981277585029602,0.0018722651293501258
e7924c7b-8dd0-485f-95f1-abe8d6bc3934,1.9924739599227905,-2.3668720722198486,0.9873746633529663,0.012625311501324177
3dfe9b72-dbcd-428f-8cb3-db2bfe862cee,2.6787049770355225,-3.1899640560150146,0.9971812963485718,0.0028186654672026634
eea00eef-27dc-4473-89c7-7c1ef84fd3ff,-0.4098545014858246,-0.0744723230600357,0.4169316589832306,0.5830683708190918
47368ed0-4712-46a3-91f1-756f79721bf8,3.778324604034424,-4.325857162475586,0.9996978044509888,0.0003021812590304762
959ac4dc-d6df-414c-9f1c-3f679ed72cef,2.684199333190918,-3.071765422821045,0.9968461394309998,0.0031538743060082197
edc1e24c-c696-46d3-b10f-4621de1cadaf,2.0891215801239014,-2.508411407470703,0.9900239109992981,0.00997613649815321
57adfc68-30c5-4d37-be30-e46a50bc1019,-0.08790934830904007,-0.36928310990333557,0.5698829889297485,0.43011701107025146
dfdffed3-d6df-49c9-afcc-93206ea42de8,3.202221155166626,-3.748760223388672,0.9990431666374207,0.000956778705585748
527f05e3-29c2-4346-b3fe-50a874a90040,3.1823360919952393,-3.6651034355163574,0.9989389777183533,0.0010610446333885193
15d436c5-8bf0-4a3d-9c71-41e5a82dd877,-0.43859925866127014,-0.1725717931985855,0.43388262391090393,0.5661174058914185
434d0652-4a2e-41c1-915b-d367ae8fd461,5.214809417724609,-5.596527576446533,0.9999798536300659,2.0169143681414425e-05
01491c6a-1ee6-4d39-a099-37576729b20b,0.891376793384552,-1.5465344190597534,0.9196729063987732,0.08032707870006561
077ede06-9eaf-4468-8ceb-5f4ddf0855d4,2.3500163555145264,-3.057649612426758,0.9955379962921143,0.0044620889239013195
c7a1e071-4d2c-42fb-8265-d9541bfc6b08,1.7334487438201904,-2.1765947341918945,0.9803540110588074,0.019645931199193
ca79a4a9-aedc-4eb4-9f9d-a64332779531,0.36978840827941895,-1.1041513681411743,0.813655436038971,0.18634451925754547
75bfa4dc-9486-4aac-9d5c-1e7e3d2b69f2,1.3660279512405396,-1.5827147960662842,0.9502040147781372,0.049795959144830704
b193d34f-7399-480b-a229-4ffe9a0b6b5e,-0.25553983449935913,-0.004289254080504179,0.4375157058238983,0.5624842643737793
7b5c8c13-7861-47ff-9876-ed53cb9e0c43,1.970336675643921,-2.6663520336151123,0.9904032945632935,0.009596739895641804
54112446-d40d-4fc4-a5c3-f7671261e8ad,2.5658648014068604,-3.1252973079681396,0.9966357350349426,0.00336431129835546
06306725-10e6-42be-b45b-73f81b89d1ae,1.2678523063659668,-1.661076545715332,0.9492580890655518,0.05074189230799675
ff9eae3f-7eda-47a8-b605-2be535f26d6c,3.030860424041748,-3.554250478744507,0.9986211061477661,0.0013788705691695213
db5f772a-9ea0-408c-9dd1-49c981e1698e,3.8979580402374268,-4.19223690032959,0.9996936321258545,0.0003064361517317593
67647ada-a62d-4a0d-82fc-b28a6f55d149,3.8143560886383057,-4.344239234924316,0.9997138381004333,0.0002861823595594615
e26b1b9d-0c92-4951-9554-f1561da7dc18,4.023561954498291,-4.6251912117004395,0.9998247027397156,0.00017531460616737604
389efb70-b5fd-4cc6-9f59-1a99eef7c58e,1.4660314321517944,-1.6147178411483765,0.9560917019844055,0.04390835389494896
ba38085e-554b-4dd4-85b8-682b3823c3c3,1.4657280445098877,-2.2321884632110596,0.9758238196372986,0.02417612448334694
954cd0cb-e982-4e8b-a5f8-49207c1b16cd,1.691912055015564,-1.9093343019485474,0.9734352827072144,0.026564745232462883
d25c0940-728b-44cc-a616-51d7bc605bde,4.008206844329834,-4.612448692321777,0.9998196959495544,0.0001803095656214282
e62002f2-20c7-4538-81c5-062816956429,4.354439735412598,-4.805720806121826,0.9998948574066162,0.00010513501183595508
de85a1a1-a4c1-4008-ac10-0d2c9ed82225,-1.0308767557144165,0.6192981600761414,0.161085307598114,0.8389146327972412
4d55a57f-b954-4d50-8af4-3653eaf08592,3.2948546409606934,-4.07767915725708,0.9993721842765808,0.0006278798100538552
533b5b8c-64e3-4c4e-968c-c90daf8bc270,3.9857518672943115,-4.306697845458984,0.9997496008872986,0.0002503375581
6bc6caf1-e7a4-4eeb-82fd-62c91bcba52b,2.583940029144287,-3.2171430587768555,0.9969848990440369,0.003015158697962761
429e2f87-d801-42b3-bcec-45176e35c7c9,2.5904741287231445,-2.962092161178589,0.9961374402046204,0.003862515790387988
8fe2ea13-fd58-4a57-a71f-c71057f49878,3.229919195175171,-3.676346778869629,0.9989995360374451,0.0010004881769418716
43739a93-77bc-42ab-a65e-53f4cc246546,4.33567476272583,-4.683260917663574,0.9998788833618164,0.00012108021473977715
2a0cf723-0335-4922-8e05-772738b2c5cb,1.9671270847320557,-2.4371824264526367,0.9879230856895447,0.012076912447810173
72d02240-b13d-40ef-8a64-12cd7f087626,4.72711181640625,-5.154430389404297,0.9999488592147827,5.110678466735408e-05
8d779858-f105-4f80-afa9-74101caf99a8,3.0548646450042725,-3.7517144680023193,0.9988947510719299,0.0011052485788241029
544748c5-e9ea-4cc1-81f6-1d6bbe90d615,1.537368893623352,-2.111079216003418,0.9746289253234863,0.025371050462126732
779002f4-ad3f-4307-a165-25d05eefcf68,0.5661112666130066,-1.1901280879974365,0.852738082408905,0.14726196229457855
a020ca03-1690-4202-a185-12368fd5cbbb,2.640538454055786,-2.9595227241516113,0.9963160157203674,0.0036840145476162434
bed18b68-d78d-4de0-b072-c1efa2dc4066,0.84364253282547,-1.158249855041504,0.8809956312179565,0.11900438368320465
763244b0-9d6b-4d43-a53a-75e0402bfbb3,0.956632673740387,-1.5306169986724854,0.9232431054115295,0.07675687968730927
84ccf286-57ac-491a-bcfa-eab8ea599c24,2.2514591217041016,-2.7263400554656982,0.9931579232215881,0.006842069793492556
34d06412-9741-4940-bcbc-80821f37c39d,4.648350715637207,-5.099106311798096,0.9999415874481201,5.8439654821995646e-05
25207eae-8912-4be2-be15-e5df38aca721,3.792673349380493,-4.543744087219238,0.9997604489326477,0.00023957194935064763
187b41af-8670-45b8-a43c-01cc28acd964,0.6226258873939514,-1.128108024597168,0.8520453572273254,0.14795465767383575
d5f47ad7-bed3-487f-9a62-ab14e9b154ff,5.029767990112305,-5.672712326049805,0.9999774694442749,2.2488580725621432e-05
a2bfd0b9-cc08-4f54-b600-989c2363dea1,1.549389123916626,-1.9744224548339844,0.9713577628135681,0.028642261400818825
d14cff0e-7400-4c59-a8db-02bcd22a12cd,3.2846145629882812,-3.88150691986084,0.9992282390594482,0.0007717162952758372
